tv_ads,radio_ads,newspaper_ads,digital_marketing,sales
332.9019834400152,330.52080468195817,34.985794321173714,1490.558421914979,9656.571270424996
696.2700559185838,321.1111267057699,265.9952720475243,1248.681686212099,8575.043974229546
380.5399684804698,270.40364059470835,84.66623636585251,457.9580652960992,3634.586925579085
568.0612190600298,287.895471795174,76.46696021546279,1001.7297714401028,7220.7163029567
592.0392514089517,200.49913720314683,239.96349381297605,839.1705794537417,5861.46629605583
266.3690099729744,283.69071168903645,153.56060612719727,1092.1904192631591,6945.144246444773
972.6261649881028,138.90015755531522,278.2732698064648,1766.5922621973698,12746.590897085647
797.6195410250031,412.3284788121695,88.63194004258754,1596.550589585573,11384.261425212791
945.5490474077702,133.59962961441852,103.3007387249618,351.1811025004861,5373.323186608888
905.344615384884,88.23483045025989,239.2094585642068,1802.556555994216,11244.952422767905
638.1099809299766,246.31071186072083,231.4421822746811,1049.1808720696824,7401.189960163429
929.6868115208052,346.2383477777278,228.21362678738157,1538.9518607947973,10227.960729206565
179.64325184672754,246.9725712200936,40.201739889306495,452.07061627583386,3262.0413359819
276.38457617723066,174.53935937808888,130.3102853157648,1407.2951462726865,9305.720452888776
140.70456001948426,301.17703275069834,236.56712646870227,625.3868316970243,5036.757307356218
392.7972976869379,206.15105093549,294.03191670225414,989.0856148536768,6729.310084612775
449.8095607205338,469.7904605569849,147.4446534297722,230.35316614778796,3481.156742685604
344.2141285965063,465.19031282160745,48.454060291012574,472.8991482748568,4567.726906049353
845.8637582367364,276.06731898744295,106.63846005345688,365.7448876225156,4329.099535850191
421.0779940242304,197.54779730821636,160.28537001600162,631.5395112888652,4937.992700678027
352.84105871864267,381.7095862804876,269.19939101253686,380.0325620437801,2649.9142845210204
588.4264748424237,66.52082456737999,204.63752829425616,1445.4380479152114,7847.158461584054
226.8318024772864,263.6460527196431,269.9471679918955,252.27182397659487,2295.9501384105447
821.9772826786357,201.34552742165008,36.12544738926084,1311.9329011249963,10615.188660475538
167.09557931179376,464.2411482961496,131.17737608465518,453.2740954860336,4529.279133723096
988.1982429404655,55.401362272707146,152.31398260265087,1901.2906229202144,13154.320018829309
795.0202923669917,298.7666940732571,176.36605748354606,1879.5693315977376,12389.096135603875
278.8441133807552,383.2986114799817,122.83207263986316,605.9055845377327,5412.288041654277
104.96990541124217,268.2580943858186,185.2803930736276,1305.958336801453,7125.152221488788
833.9152856093507,88.43136357322476,292.70389271348233,250.4095750504252,3338.836236660311
736.1716094628554,487.607625512556,213.9264996118182,1877.2193774921132,12284.619582503236
756.1064512368886,283.1046941192441,66.29639236564819,1141.3771547450774,7738.130849926666
794.1433120173511,326.3838099435551,36.9207074687941,277.8016725520022,5557.384823618693
166.64018656068134,156.4744022183783,264.05586735577833,816.4999874146473,5166.892248346105
422.6191556898453,267.5741382980617,161.77624219280898,338.3290313502216,3059.304422726241
204.28215357261675,243.11727138124485,117.33618037723409,907.2999908720478,5595.977323915444
876.7930832880342,83.70312890089268,269.3216238485867,1405.8674158903816,9771.95927958579
660.9683141448021,97.77215909636024,294.39703524953603,1045.8018344745913,8124.860640607225
397.80822236738425,426.86263382844857,120.57868485143484,890.699914495018,7619.760518785087
157.20251525742128,157.9189784929656,45.110700460741896,414.48268197283664,3402.469379801055
379.884089544096,137.73122217438373,282.7130028718956,,4990.7130836956585
392.66498982407234,277.21015306256265,91.26320715582824,380.257917929032,3793.4164030361535
756.6455605042577,395.9362091131308,104.83336573793258,1653.4977169819892,11387.218130174211
673.8017242196918,77.87593336054456,249.794020133786,443.4316903725006,4440.364635314431
898.4914683186939,309.5635638372152,162.87149741318262,1271.6720597880085,9729.907747669062
524.9934326457544,103.644699278258,67.1866414096281,816.9327444599226,5767.996169804048
207.63482134447156,66.40747287152831,146.46867322476052,606.7610923793303,3565.262586041494
741.9203085006955,73.73477847299782,151.42586085986864,1351.0431910857867,8598.390635177917
784.7065437552077,425.3738486937986,267.0148029654699,1022.6041568784932,8200.509082283435
605.1494778125466,103.08761763262773,45.87492446705201,920.2618411122064,5967.26809313207
793.8704619591049,70.31811398553137,150.83640357589405,1267.1336088059988,8576.26318904954
544.4160367279517,247.0549492143105,80.85365578815153,1084.2817312820011,7493.76665009119
570.4595464437946,429.7970623739112,107.3677976095306,746.2715753928094,6432.352192512485
484.7869165226946,168.0837694201859,64.87965780836237,1206.310317977453,7943.405383615365
122.87721406968566,239.7706778866624,90.32138713099876,1405.0974377912505,8120.870087191887
197.102284293974,67.96513965368806,156.4475629895099,248.0476854563377,2171.944164071331
128.28626711806083,252.0853313606941,190.29227008743348,1038.5691120338156,6978.6262790104665
672.7693701374023,309.9258862867102,222.5176146180561,303.8299122503788,4986.238961185759
382.920382968694,306.9081741884652,174.46991244038796,535.5297453225999,4247.975360296654
557.7136220482325,199.59201147846431,173.73480415962754,1208.9157213403514,8576.399739970138
916.8098265334836,191.989931298411,234.4349888613803,1759.1400474780453,11842.368195090405
324.36300623398745,97.98062852146904,82.87659531144311,1789.050222539273,9278.541100007476
469.3446307320668,215.0592442908208,47.3812185490607,325.89921824953626,3800.14409140151
779.9960246887438,94.7726009928341,250.42738611762405,954.389155316072,7037.629981135449
305.9183489424602,394.9681751204232,136.670607854812,1249.4116694081922,7615.19326967097
169.2819188459137,484.82343398668365,267.48207415545096,464.7258281906181,3509.4840635249275
360.7763076223912,486.5335055000181,223.23264963309575,1577.777990140589,9567.00045574568
245.099158528604,439.2819947189273,116.868998061735,1539.6234651870298,10228.21119983258
936.7278871083156,320.3564672028286,186.64761984506416,1826.0138246722304,11978.361216943937
827.3083416079753,365.389563759746,93.63552086929155,215.27482175019745,4212.21821178783
670.0633808593811,178.34261120618632,62.03703986298812,590.0316391802048,4472.815731304052
884.3145311689459,333.8466890776793,188.93379082333664,1688.9360856415792,11399.499913013957
823.304869209203,255.04229724794484,158.65046612092303,1407.0440914884837,9358.40593293289
267.91305299743226,266.90780289961964,48.03521086078644,1809.9017366572837,10645.343479025258
903.30309864098,390.99945216882105,67.87695345275102,302.92337815447974,4244.659610090968
585.4080177240857,176.86326001876324,112.96928367541916,1274.5351382895972,9198.105671599844
826.6961396476563,193.117825262534,219.9020577201117,1224.2838348086134,8330.566671336624
906.482169931144,466.0888060078865,161.33045672759337,264.21394944895826,4453.202692716302
386.2031274746775,75.30093268293751,53.499062574719645,1124.3397384424702,7268.156670531261
199.04673207490907,268.5354342860032,165.20392418006622,1297.1365603578636,8559.116474244536
305.1416462877475,460.7603601835378,280.0778084576136,544.3277135637929,4340.267921171709
484.3970097636307,324.66335351817065,259.3440127528203,691.9932496243932,5859.657385169546
836.2132893302438,295.88318339545947,31.6436333634093,1352.6252233359266,9341.240057793755
874.6575249307091,162.38488065320985,58.021120607701405,1042.941705679925,7908.058205683587
106.25691747807164,204.47397007900173,199.32736639650173,1744.4245836229882,9395.528626093552
559.6725723198092,433.4217871121118,249.89318324796224,816.287178816539,6213.463553532974
475.6699028339011,301.6481592958062,263.4629931981256,679.9873850987622,6000.433080186646
299.8970294236572,281.6339871905509,79.3159370608185,1972.758692620717,11727.776180185709
207.87883060031453,94.81087109301302,264.2917953220673,1840.04438623415,9747.680567694077
403.8536542632652,57.21267040480541,182.5009447692532,252.18694099816372,1360.879595620436
948.6187335212672,483.6583349091721,285.7512973836119,1587.3115075518183,11386.787176278318
390.8826388186797,219.64377527907877,269.0684663778226,398.6025928853653,4234.454308808232
566.9115595690295,321.4458779447769,111.74395006684736,249.4733506928677,3528.577725085217
732.7170630056601,85.87178293427824,211.4683680937165,692.6519287394281,6344.910600734038
427.26664214136457,357.40142857537097,155.49173560312522,684.8225823099878,6246.536626303083
974.6038744488646,469.6550189176824,195.95356111241924,1674.7737722245363,12540.410260117966
966.2025654479002,309.0493638488388,117.09099389098246,1479.2010426971033,11477.825414781286
326.60406624282774,106.75189506893476,264.4856421273395,1966.8969691976256,10743.203398190486
547.5236553031468,311.7746873630645,132.10638990229145,1480.7232205612731,10251.352876573688
370.7904788350927,394.8562458970936,217.3778692651044,952.8599958608862,6560.600412693097
356.35644493972086,232.8874414583084,46.653679988335774,1458.0697897013904,8441.83199560904
133.1982526190795,445.9269865736605,272.8216404349688,1999.026320935524,12343.879145410068
648.6079005819072,341.907329010814,141.03138791054835,,10010.888732495894
552.4111209059754,454.6620132301411,231.2858330452486,1571.026440764573,10065.410107255935
146.33087612499045,330.57739006130174,113.5837251043225,1889.0570273424669,10757.96326171262
350.7818178129503,109.0795874021709,247.52196982422797,404.57227036103006,2750.4793303956176
917.4392973699884,189.3612699973351,148.34984941587552,1468.6117282059083,9846.28175870267
315.6057016002752,140.80772671360563,213.2695155505158,1731.4507243414082,9780.779112410411
230.4053848821008,458.97192397258806,34.82719068940088,1917.8814803976077,10478.518365909596
540.5074842498068,392.1800302793672,265.8610926136055,579.7447214810588,5067.3806589544965
987.0854086995406,354.3792660095027,233.98355739383803,1107.0722139036395,8549.49879738783
317.8497443603504,185.43484383422972,244.17201313379695,1424.9987257600674,8939.5732228957
704.9219926652906,132.82014742259608,185.4442124394252,645.4419131024074,6449.896326302769
785.4576537958458,390.4029895950103,198.0792844714333,1280.8511538504931,8846.620588749001
313.8737895931597,263.37107564558585,196.5123293071264,663.6418084963989,5852.367118918521
755.3947137506736,151.6052984677831,162.7356031068893,800.2226369569651,6950.757877991006
431.0048194473279,327.4798901743738,98.78487470395824,994.7336537195572,7043.1470721296855
669.0752475342215,68.15023346230339,267.63546542708326,1152.5421777438205,7144.847639569251
670.1767396848053,196.77661435771407,277.731676352194,1008.8585689252712,6627.664769804846
582.1972156672826,260.8506475660106,229.36574197273552,1087.7519356182725,7689.025623543478
181.26079304896743,116.58125034923265,141.50785625207965,737.4597613189267,4377.914968795944
851.7722460303141,493.0945149158778,172.22760496276285,486.1371692407351,5824.809049203487
388.7020584745623,144.0938140653264,228.2389516727946,285.229959188311,2904.79338596183
267.8666593598688,108.65890851946948,81.50203120056675,552.7617004850019,3427.509739400064
136.6976273992875,141.59069324910337,229.5636601268675,1247.4985547104095,6818.815472972667
631.8036488694177,396.0775099218759,175.48122915741064,1615.0078060456383,10760.393989955395
709.8079256580542,241.47754667232925,121.72292683574275,504.6456753972101,6421.159900490369
114.92904603507054,304.43717288864207,267.4036131193855,395.3996439907672,1795.798464432059
560.8837524693529,59.45412064386234,295.15082364956515,1548.7226489886505,9732.845768710247
303.84619767814416,,129.59828082009008,749.2849949671214,4831.150751046057
680.6555113685049,250.6214974221573,156.08984327396945,1912.6989906092344,12116.926372482085
256.92978610449234,417.4948594407306,60.715864869775984,1485.7723470986714,9217.86232875675
721.8439642922193,448.3574954184044,123.412571707897,788.1608850374556,7994.530428177598
448.0618116704837,89.0179554180381,113.63643746000052,721.1769460286689,5300.767604122087
943.0569898630612,292.2633959454603,259.71070331028415,1142.6570952883562,8379.653408453205
223.7688497313939,460.9533588256717,78.13419824695102,342.460402900777,3485.1571275177303
406.95971594523263,224.58773947904888,234.84194886543088,411.8177227615382,3649.265726917985
202.12616911653012,423.3046241427659,151.3601306000656,516.5441863691465,3727.4622200304575
932.2242564507064,110.16304447974628,148.26858144630685,1594.5024679482085,11083.023554724135
889.6054180428829,470.92752035050944,242.1192371577594,1124.9432466844205,9176.416793697152
332.14746494364005,388.1404928890862,216.09202881799703,219.0208209939973,2754.271402069238
693.9856414307611,473.6004767541057,270.69254574908234,1412.3297494497965,10039.770842643988
835.4999801810942,354.47775509862794,48.522265921689325,962.6423215888948,7441.184774110242
599.6807304395161,213.53176939974216,126.18702833364762,1119.5342569348363,8182.207005507278
576.6855205204058,472.1815276361251,94.52637869403266,585.409238143284,5532.598494700824
317.6670618104065,174.00504933913032,277.4464541398353,1193.2080111093865,7399.322472978133
183.7924910253093,199.47763492777963,172.77740890232693,1962.4758315526797,10329.956322035305
907.494182157994,365.3637881007832,266.4264146721382,332.20044381037064,4554.511586228715
910.3762514469976,394.3923347864238,184.1008102679964,711.0513193959752,6889.335546563462
669.7913115459412,468.2315677321192,186.38972118419883,637.3956671494936,6118.337150008302
405.1268119438306,142.16108407529427,206.5232057259152,647.3887593521233,4531.15869796025
414.2886171513948,409.0991158486508,254.3927899862807,881.6714436176791,6512.348772743258
753.3601109832155,382.3457240286335,204.1763103235164,1672.5976125395016,10311.454016162172
907.3992339573194,78.70755031411903,262.50516562209094,1843.1456419358967,13097.211319847736
898.3777818386055,224.25041354459316,90.3434648490768,563.987157426152,5580.483685613364
801.8879912718614,177.24445567704436,186.61175993048656,1177.309888306603,8067.335943128665
677.828481538859,187.02069095931367,125.45819063517102,1346.4181498978646,9711.36065545438
175.72596849554395,492.32609579961536,291.91548721027874,1139.2894538549208,6626.844607370308
245.4658426851524,339.24983606596754,274.20796036594766,981.3375095544552,6422.566882917036
908.6987696743712,372.9542710070748,270.48000249081497,545.5559105466282,5618.286564169211
645.7861536936309,489.4779367917541,46.82578576328012,1078.7948465586294,8158.3441939350305
108.27734645496668,219.7408021059374,164.0183805659029,922.186689880392,5229.539607612779
191.3243885794289,410.82807580376266,165.33492890484538,1632.0140525040854,9180.522237491465
697.1515921972502,245.5389334870229,94.0299797738556,1574.487846493391,10892.506846701095
104.5554254615968,441.2901523167409,161.01837874017124,441.1976261702073,4110.775038212115
244.7272462757488,131.29589359008645,242.16118060631368,359.33429461352165,2410.768148193472
593.8604104299275,476.4587796789258,157.42308875392945,1834.6770978095053,11973.246408839628
722.7056779234239,148.44726878489587,142.3389635993856,1163.9151001360958,7624.560378340449
686.7651335523404,196.7992281414192,208.55206981745405,1744.0416871086632,11226.98938160932
301.8423785145038,390.2865053480512,297.18249822420785,304.67201701952206,3619.985431438642
740.9612992127823,227.18981370443305,122.72995648938269,1147.7281097389346,8472.223587831351
313.52417874712006,323.695119544901,153.18481189440058,1170.9677262372254,7159.52872856091
392.859728343341,250.05807548124284,278.09005383990564,1749.2636585758698,10296.99610150574
771.8422646062218,384.0664716904018,95.89713178158982,375.6979968134736,4721.335319782996
684.6696091424932,152.74906356587488,187.4626937084224,632.8020146166368,5418.087019504089
864.3010694447602,76.30609425659466,233.36762845949687,931.7689649966236,7077.978211900188
691.851603070309,184.9682288628798,193.96200092740173,1758.514655755896,11324.57497828682
611.4777430019244,263.4388991907936,249.09231821169644,1889.9899671270207,11211.340963225226
184.3072910452832,125.60902348670535,171.77764749840588,1986.90431526853,9344.740061864244
430.9442227534902,209.6587803453749,232.750666249515,1926.5482756253389,11877.638094321705
338.6821309135529,229.99235823210583,98.24052056208234,210.69516051983797,2500.3763771143003
319.59067904117524,75.8263296597231,141.94741684704903,285.8750146169697,2598.982054675023
975.7094992772012,312.488261682892,91.14546675289662,465.6922744836596,5506.00187225606
453.7879522000844,447.9545425870794,79.66580281879368,827.9517741864917,6181.840954272138
902.841899659402,118.2843108288736,150.26709232722814,1693.8524557765256,10881.374702777226
668.0247633975366,319.01360603068133,49.361840638931824,1806.7811516038648,12264.657714534194
815.3301731874835,349.1326422098808,83.48813244509358,536.3019313302494,5574.828059996186
552.3733837946729,238.70060618867976,295.01617612196446,1315.3954729154757,7939.127690678288
619.2134961637232,365.4939143139215,66.01492661518009,1851.2515731174976,12182.730081001784
543.2659244369775,234.82919457095545,152.8639602981974,1034.7171246763774,7840.59304322788
275.71868901824007,277.0867795898457,71.43334466920376,386.37842951501113,3221.9446463959216
750.2069037353548,53.30887004949214,124.34478042732276,1024.064570152325,8232.430440873892
352.6951261967702,361.27405136061,236.34631763014264,876.430824118503,6309.98245866885
121.88436978830843,347.604205525126,180.13548050169462,1239.7843929188125,7197.170554730349
680.9250663164511,67.28039479685505,165.45980572761425,989.5856319327866,7079.281742076972
259.399611466344,215.71254832780988,288.8723938639102,231.2226683366923,2615.3107700038872
946.4127259176228,490.5643283562503,88.78683924669664,1989.195920144608,14305.186295438996
958.5357193023286,239.3314531558776,152.54037903496413,1178.3724279150276,9506.267379170287
923.3779511984036,275.87543230932874,264.44747018559934,1052.5353598722972,8714.935785156827
433.1428302299,459.46857117187335,60.81098444043021,1918.311268707297,11845.429856794772
113.91095487598068,372.7678441395904,34.977236619200326,480.5486616567388,3840.673274472635
935.4867063289528,311.9315590059006,298.51637813955085,540.6276845814468,5814.776390803054
485.3657334855829,409.0121066034826,268.8140643943432,1654.4265483130102,9791.947860475088
969.9893371393026,438.964819905188,171.9203775600998,669.4959440450158,7228.125785417767
967.2579793803276,255.59963228177008,57.927494995165816,1638.6087913247484,11100.023269657097
867.708509920624,263.7987642193259,200.4978631258425,688.7602692353046,5828.105973475105
365.0040028626272,223.7229210433261,155.22076128744916,259.7377344050027,3650.5527892244177
446.5879557417328,485.01776300830727,57.29065294037052,1130.626502996089,6301.467104889537
866.0230043651712,363.72481443065766,270.0691397388621,554.0355814283505,6407.856249210871
385.2298046406499,87.45037979363254,290.76371312888125,1564.123327278448,8613.724669191057
252.54347201748325,438.3318304908583,262.4308575717312,1354.1593398178666,8003.7959676435075
601.1211362125151,266.2519733763206,165.37704922073758,1862.484802360252,11864.297780607436
942.5392967447028,80.93925789011936,164.83923157266605,1609.379043078325,12200.251281506416
726.4268170074757,297.37276482349,136.83087680600534,525.3967187133082,5751.570753285257
613.0550530804285,237.72392553906596,271.2297356515916,1640.2848259966331,10006.20675663918
187.4588443936917,444.9872321881812,158.30338425337635,1355.1266806652418,8205.240133973475
653.5065040292527,141.7975716242243,47.77738441733676,1404.112955169125,9120.45726452151
991.048465093837,421.9090742714823,44.054147559172925,1698.0731947462675,11270.688598695077
226.07561371287164,300.9599110334537,148.20587344418885,1232.8833245400924,7473.430537773605
566.4966871273631,74.57463644606108,123.87137019660608,1038.8063258354232,6706.213039772711
889.6357647351599,487.3303855964681,35.01409406657669,1345.9538636457105,10742.971473498172
766.691755978784,280.6768598464399,297.3296416084276,736.3233721250464,6388.920265721006
727.3141668957412,180.8945844042121,186.7673353302355,528.6748359567787,5960.374945427992
732.2356755883983,261.23307889516616,125.55457308935186,1309.8581085282435,9444.702164749662
423.54203609777966,436.03600258287,182.3029288559288,620.9270643538598,5354.035733586243
364.232659838044,187.20640597327855,85.20601445334538,343.8471968238921,4168.96613881361
828.4250399306623,136.70437841901514,206.18225699261308,200.99753225345705,3913.818386365212
829.1020552112627,108.08206111889666,204.5644766707978,1294.9749225201208,10000.253525757178
880.3650867220933,184.03672927559504,214.60728724784556,851.8678102644263,6703.185793588468
921.9164973008242,401.02163916801953,262.07248041682226,1554.1597472122207,10329.885236509685
560.2081589748441,262.23186433786776,31.56701758759409,875.3175169635845,6693.87900101667
551.3646652184797,152.36672166209297,49.87693061409405,1074.8062068288082,7933.124021878628
818.4656610700977,124.78324982438714,99.79668807990925,932.7529510676928,6795.369941455559
684.9675376999886,199.7282644296706,247.1870406671045,1371.034623996823,9089.854613075651
731.770189531933,472.96596779856895,96.2283252837836,841.0504916269427,6508.40933423118
816.2134024924909,204.36202066551093,299.5428712031368,1934.781769896156,12515.559890260012
901.0048076358096,494.6558341795859,179.8723023881658,1885.0645758773544,13111.618838336648
404.1956411663823,268.3537050944103,220.96309600500288,1726.4502247831065,10686.184261546412
438.0246573759496,130.6237632305679,55.60421848790737,1856.540487030947,10607.298493660926
184.5837458567821,451.0130413070792,190.0178349290706,1008.451439226904,6365.444006527973
620.4521268965566,257.1599179106721,232.3043409425082,1165.5747142210855,8517.65166161948
132.34804641706788,369.352104577036,253.97125468520372,1535.76666660484,8922.470817912868
519.0382163192141,492.6702124441183,56.637491717858445,1453.062664889374,10010.244822344292
588.380171236819,72.5789076439883,47.34351697550363,1803.2214720898476,11352.662772455433
357.88712691545595,93.5125519044052,162.5883464064662,1489.3958490620514,9074.176961665413
631.7499345121097,374.20553365824026,158.5150563942895,1996.192474811229,13679.677205160062
127.45022494514448,176.8212514829624,175.66677497575978,827.3104396968638,5094.997151417572
133.61336987429297,132.9356286275446,77.38809216568396,1699.3959360309525,9387.69443027036
840.3405045936925,67.71284591887827,289.203417458234,1455.7426810987956,9783.072152408757
424.1715772701366,59.83102039379081,287.33999302612125,1444.4956013870335,8646.05270423088
214.3544613866963,398.5185214039059,119.02228736183496,786.504070720998,4730.899247725896
570.0189340493239,110.4950423162975,299.82048316440114,1614.0832263614404,9692.248742371205
792.9941977887497,260.4742771870179,100.73340235519971,1820.6768402256785,12567.45571404716
294.2389247471589,322.6535668307674,180.03995599448135,593.3872307370134,3719.582135552031
660.6014282371002,242.7583102559808,162.33219375423113,1325.8943068100675,9794.893346625377
176.8127184943912,62.1979935513049,252.33232451501655,905.8426923849952,5033.935197368673
146.5135490517469,402.57567616455896,183.13442749988508,1981.1866147307787,10696.246120861188
578.2191684113332,54.73095104374407,232.1109261310827,1061.8990684970267,7015.407449261856
586.5716094490958,392.8504524698678,164.25627965118207,610.9763128344969,5895.555757629056
673.6869113483859,451.9870222046552,246.79105717105455,887.3437253992986,7405.809579152567
753.4822003503954,244.77796447572752,258.63141733558393,1376.9091016699272,10589.953525977287
978.2668715162812,290.9941128940092,87.98503798986746,336.9608684292373,5419.221763319892
564.6703134710758,264.6425266779442,256.76208462199133,1286.4834563982276,8910.94910386517
390.6608256471214,225.14387838054748,31.87854857188863,1876.2045665220164,11273.093347622307
815.6675752918333,449.3410409166621,180.3604723337355,1730.6530177841307,12068.079323205764
343.7490261358668,452.2700798014957,51.71966405652025,321.81236598437005,3422.398365994293
495.0742786350725,201.11736408869052,43.83467610953467,1988.1017817303227,11879.06530707856
170.61074320803937,326.7813893066141,163.6370761003477,1457.7084626669823,8568.395797598494
122.81566907391176,467.1084029656389,194.34563252835625,492.1054837652426,3736.2134843296576
966.3835732101326,482.9263245236082,139.85330903561095,222.3489605049623,5604.864689206387
852.3821084609853,279.03156818992136,201.43690925546508,508.3087453258725,6233.358558368232
726.3767854843281,253.77116237794704,113.68107549187494,1708.7166572343294,10638.301485414857
468.0576499728429,175.41244216783662,39.91115535724967,238.95078490129472,3434.2156734708296
255.9648880637612,481.4923429356845,97.16068189861922,619.6651465125558,4819.6454173965
240.79333840397743,114.2664370127903,30.382919436157174,1563.1500716027758,8614.220558452966
325.21860834813583,310.92330922147625,193.3508265612689,1254.9989646166432,8227.241203406242
594.3039982355084,177.1476203833875,232.2077629292003,1608.9242786483453,10324.257605083323
743.1363304300561,175.5537306565085,85.51995839371594,1543.0709068882184,9847.648282724043
694.1776390459581,232.2358643192848,192.89312716501465,291.0824968192485,4405.897869133746
351.9405072513485,499.45682111704457,142.00428141001757,1806.5205543694728,11044.271177199966
959.3787525968748,74.73483807791993,148.89497895117813,608.6573017080837,6466.019164355948
764.1072250261917,310.34381819158915,71.24261655025649,1196.106392413575,8886.328531187155
3665.7471689176264,87.15747111587473,285.2012355042918,1359.718681750002,9171.73624030022
650.548671610917,119.53437349573352,295.6849005530173,503.5307795931717,5181.972606710944
477.6400561850109,247.8033237978044,231.8996923334672,1957.216262061754,12312.522012251547
322.9578905510417,279.70705910589857,228.74217897101303,1078.6807209571562,6616.446134861479
420.3754107861354,166.4565837640358,253.53625678024736,303.7568520753082,4026.601809883782
782.0614994179322,192.4057088934873,99.43782672659536,1887.0716806001128,12095.42972841875
112.95413976678029,89.13515911516987,38.69814732160068,1255.2821177478825,6194.926771221719
204.46537645622465,186.44890272991276,65.22244153788742,1458.5477563664774,8370.298502866379
141.40237781957748,484.9512977212448,177.3398143288961,1145.3164218816032,7031.04916933599
136.65592208707312,475.1183217526168,86.38599552203564,1702.5283185985415,9581.14020128734
869.9145256099065,200.69523056164329,200.74824168650304,259.6402319477796,4335.164884514004
733.2920734420213,306.8842713254427,205.24200616241777,683.0810574988659,6604.997315613055
526.7564461785927,459.31792599992497,165.68355474941026,1045.367041524846,7893.370847934548
188.05074458590133,52.7827201884035,126.14421191378167,337.8865093646781,3026.09616244814
542.4542876051491,414.80760665191633,98.49075396285804,1470.632004787985,9749.526504875284
526.1245937025092,476.7662987550136,251.4931540628332,908.5941453001534,7287.481872523675
255.88168291901368,91.09658045010067,134.9746821195787,690.8023824826593,4528.487452349072
490.4664843141757,122.65145871481448,296.814943036283,206.0819242551421,3677.132882077493
458.6542609576361,482.33583624711,270.05494752721927,1495.6945611499166,9311.647401057948
654.2650882469948,291.8930646381558,50.50927748052755,1700.8567559711512,10768.254888938176
